Intro - Announcement Regarding Class Time & Date [13-Jun-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/8sl45yi0Sgc/8sl45yi0Sgc.m3u8
Intro - All Information About Batches By Rakesh Sir [13-Jun-2025 16:10]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/KTFq1UicIto/KTFq1UicIto.m3u8
Intro - पढ़ाई कैसे करें ? | By Rakesh Sir [13-Jun-2025 17:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_ios/4477702/1752056523_7970157723271656/1752055883336_114990864761432690_video_VOD.m3u8
Intro - How to check Class Notes and Classes [18-Jun-2025 17:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/oa4sXpFIMtY/oa4sXpFIMtY.m3u8
Intro - Announcement Regarding Class [25-Jun-2025 13:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/ARxGeZyzRZ4/ARxGeZyzRZ4.m3u8
Intro - Maths Revision Booster (Formula Book) | BY Rakesh Sir [14-Jul-2025 17:00]: https://www.youtube.com/embed/wlFPr4LwY-0
Arithmetic - Class-01 | LCM and HCF [26-Jun-2025 08:00]: https://www.youtube.com/embed/CQaiwe84T1E
Arithmetic - Class-02 | LCM and HCF [28-Jun-2025 08:00]: https://www.youtube.com/embed/ruP8JSfgSl0
Arithmetic - Class-03 | LCM and HCF [30-Jun-2025 08:00]: https://www.youtube.com/embed/qYqX5XwlAOE
Arithmetic - Class-04 | LCM and HCF [02-Jul-2025 08:00]: https://www.youtube.com/embed/x-kpbnRQiZg
Arithmetic - Class-05 | LCM and HCF [03-Jul-2025 08:00]: https://www.youtube.com/embed/Zm3ghuN9L0Y
Arithmetic - Class-01 | Percentage [04-Jul-2025 08:00]: https://www.youtube.com/embed/9DOC8ZJkf7M
Arithmetic - Class-02 | Percentage [05-Jul-2025 08:00]: https://www.youtube.com/embed/5OcrCejBI5o
Arithmetic - Class-03 | Percentage [07-Jul-2025 08:00]: https://www.youtube.com/embed/ZgchA9BS1ps
Arithmetic - Class-04 | Percentage [08-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373208707112/6373208707112.m3u8
Arithmetic - Class-05 | Percentage [09-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4477085/175203243439504800893/175203243439504800893_4800893.m3u8
Arithmetic - Class-06 | Percentage [10-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4478287/175211978293404800893/175211978293404800893_4800893.m3u8
Arithmetic - Percentage Recorded Advance level [10-Jul-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6370185479112/6370185479112.m3u8
Arithmetic - Class-07 | Percentage [11-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4479354/175220635461723199068/175220635461723199068_3199068.m3u8
Arithmetic - Class-08 | Percentage [12-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4480333/175229236713743107929/175229236713743107929_3107929.m3u8
Arithmetic - Class-09 | Percentage [14-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4481128/175246500322663907752/175246500322663907752_3907752.m3u8
Arithmetic - Class-10 | Percentage [15-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4482155/175255178142225193874/175255178142225193874_5193874.m3u8
Arithmetic - Class-11 | Percentage [16-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_ios/4483206/1752637680_8474758469595677/1752637559183_76961514093022340_video_VOD.m3u8
Arithmetic - Class-12 | Percentage [17-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4484245/175272374855824800893/175272374855824800893_4800893.m3u8
Arithmetic - Class-13 | Percentage [18-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4485300/175281167082874800893/175281167082874800893_4800893.m3u8
Arithmetic - Class-14 | Percentage [19-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4486268/175289774515311268445/175289774515311268445_1268445.m3u8
Arithmetic - Class-01 | Compound Interest [21-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4487182/175306941951373107929/175306941951373107929_3107929.m3u8
Arithmetic - Class-02 | Compound Interest [22-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4488243/175315615099933199068/175315615099933199068_3199068.m3u8
Arithmetic - Class-03 | Compound Interest [23-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4490012/175324158597573199068/175324158597573199068_3199068.m3u8
Arithmetic - Class-04 | Compound Interest (Installment) [24-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4491800/175332859390683199068/175332859390683199068_3199068.m3u8
Arithmetic - Class-05 | Compound Interest (Successive) [25-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4493036/175341663334246908824/175341663334246908824_6908824.m3u8
Arithmetic - Class-06 | Compound Interest (Successive) [26-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4494088/175350278626953107929/175350278626953107929_3107929.m3u8
Arithmetic - Class-01 | Simple Interest [28-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4495483/175367504462123107929/175367504462123107929_3107929.m3u8
Arithmetic - Class-02 | Simple Interest [29-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4501906/175376096017233199068/175376096017233199068_3199068.m3u8
Arithmetic - Class-03 | Simple Interest [30-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4503465/175384783995133199068/175384783995133199068_3199068.m3u8
Arithmetic - Class-04 | Simple Interest [31-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4504698/175393279664641268445/175393279664641268445_1268445.m3u8
Arithmetic - Class-05 | Simple Interest [01-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4505899/175401979729213190878/175401979729213190878_3190878.m3u8
Arithmetic - Class-06 | Simple Interest [02-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4510752/175410792372555193874/175410792372555193874_5193874.m3u8
Arithmetic - Class-01 | Profit and Loss [04-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4511583/175427976642923190878/175427976642923190878_3190878.m3u8
Arithmetic - Class-02 | Profit and Loss [05-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4512511/175436611721433190878/175436611721433190878_3190878.m3u8
Arithmetic - Class-03 | Profit and Loss [06-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4513535/175445308535473199068/175445308535473199068_3199068.m3u8
Arithmetic - Class-04 | Profit and Loss (Discount) [07-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4514555/175453883470963199068/175453883470963199068_3199068.m3u8
Arithmetic - Class-05 | Profit and Loss (Discount) [08-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4515483/175462496191323199068/175462496191323199068_3199068.m3u8
Arithmetic - Class-06 | Profit and Loss (Discount) [11-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4516410/175488429967511268445/175488429967511268445_1268445.m3u8
Arithmetic - Class-07 | Profit and Loss (Dishonest) [12-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4517594/175497150577243199068/175497150577243199068_3199068.m3u8
Arithmetic - Class-01 | Ratio and Proportion [13-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4518951/175505745643996908824/175505745643996908824_6908824.m3u8
Arithmetic - Class-02 | Ratio and Proportion [14-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4520271/175514418314086908824/175514418314086908824_6908824.m3u8
Arithmetic - Class-03 | Ratio and Proportion [16-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4521665/175531730514174392287/175531730514174392287_4392287.m3u8
Arithmetic - Class-04 | Ratio and Proportion [18-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4522548/175548968695034800893/175548968695034800893_4800893.m3u8
Arithmetic - Class-05 | Ratio and Proportion [19-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4523525/175557621527285146684/175557621527285146684_5146684.m3u8
Arithmetic - Class-06 | Ratio and Proportion (Age) [20-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4524658/175566190999393190878/175566190999393190878_3190878.m3u8
Arithmetic - Class-07 | Ratio and Proportion (Partnership) [21-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4525816/175574791756673190878/175574791756673190878_3190878.m3u8
Arithmetic - Class-08 | Ratio and Proportion (Partnership) [22-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4526927/175583393615995146684/175583393615995146684_5146684.m3u8
Advance - Class-01 | Power Surds Indices [16-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/3eRmN8dSSeE/3eRmN8dSSeE.m3u8
Advance - Class-02 | Power Surds Indices [17-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374406575112/6374406575112.m3u8
Advance - Class-03 | Power Surds Indices [18-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374504009112/6374504009112.m3u8
Advance - Class-04 | Power Surds Indices [19-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374562690112/6374562690112.m3u8
Advance - Class-05 | Power Surds Indices [23-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/aLteLv6IuSA/aLteLv6IuSA.m3u8
Advance - Class-06 | Power Surds Indices [24-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/lZcG_Xzk84I/lZcG_Xzk84I.m3u8
Advance - Class-07 | Power Surds Indices [25-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/3BmNIsNLPZk/3BmNIsNLPZk.m3u8
Reasoning - Cube & Cuboid @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c610a16592_cube & cuboid.pdf
Reasoning - Course of Action @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c60f4895c4_course of action.pdf
Reasoning - Coding Decoding @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c60e02aa8a_coding decoding.pdf
Reasoning - Clock @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c60b37a8e2_Clock.pdf
Reasoning - Classification @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c60a383951_Classification.pdf
Reasoning - Cause and Effect @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c60971ce51_cause  and effect.pdf
Reasoning - Caslet DI @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c60856af73_Caslet DI.pdf
Reasoning - Calendar @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c607b52846_calendar.pdf
Reasoning - Assertion and Reason @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c606d2577b_assertion and reason.pdf
Reasoning - Analogy @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c605b97c89_analogy.pdf
Reasoning - Syllogism @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c6048ac205_syllogism.pdf
Reasoning - Situation Reaction @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c6037d3903_situation reaction 01.pdf
Reasoning - Ranking @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c601740159_ranking.pdf
Reasoning - Puzzle @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c5fe807db5_puzzle (1).pdf
Reasoning - Missing Number @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c5fd2db959_missing number.pdf
Reasoning - Logical Venn Diagram @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c5fb73aa2f_logical venn diagram.pdf
Reasoning - Inquality @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c5f9aa3287_inquality.pdf
Reasoning - Input and Output @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c5f63767de_input and output.pdf
Reasoning - Incorrect Clock @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c5f4d21df4_incorrect clock.pdf
Reasoning - Direction @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c5f1533ac1_Direction ].pdf
Reasoning - Dice @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c5f06b9634_Dice.pdf
Reasoning - Decision Making @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c5ef875d06_decision making 01.pdf
Reasoning - Data Suffiency @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663c5ee0379ab_data suffiency.pdf
Reasoning - Statment Consclustions @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4dceaf62c_statment consclustions.pdf
Reasoning - Statement Assumption-2 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4dadc1dce_statement - assumption.pdf
Reasoning - Statement Assumption-1 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4d7616323_statement assumption 01.pdf
Reasoning - Statement Arguments-2 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4d46aa471_Statement Arguments.pdf
Reasoning - Statement Arguments-1 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4d14c9d43_statement arguments 01.pdf
Reasoning - Word Arrangment-1 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4cea5be64_word arrangment  01.pdf
Reasoning - Seating Arrangement @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4cb8ee070_seating arrangement.pdf
Reasoning - Number Series-2 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4c92105e2_number series.pdf
Reasoning - Number Series-1 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4c78c0cb4_number series  01.pdf
Reasoning - Comparison Test @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4c4a0745b_comparison test.pdf
Reasoning - Alphabet Test @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4c20de639_alphabet test.pdf
Reasoning - Alphabet Series @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4bff1556d_Alphabet series.pdf
Reasoning - Blood Relation @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4be1ac10d_blood relation.pdf
Reasoning - Word Arrangment @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663b4bb33bebd_word arrangment.pdf
Reasoning - Statement and Assumptions Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66dee4044ce5b_STATEMENT AND ASSUMPTIONS-compressed.pdf
Reasoning - Statement and Argument Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66dee39c01012_STATEMENT AND ARGUMENTS-compressed.pdf
Reasoning - Assertion and Reason Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66dee337b45a2_ASSERTION AND REASON-compressed.pdf
Reasoning - Statement And Course Of Action Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66dee288e9e1a_STATEMENT AND COURSES OF ACTION-compressed.pdf
Reasoning - Statement and Conclusion Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66dee2070b7cb_STATEMENT AND CONCLUSION-compressed.pdf
Reasoning - Calendar Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66cda1fe951e3_CALENDAR-compressed (1).pdf
Reasoning - Blood Relations Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66b9a099b05ea_BLOOD RELATIONS-compressed.pdf
Reasoning - Counting of figures Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66b99f872ab0b_COUNTING OF FIGURE-compressed.pdf
Reasoning - Incorrect Clock Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66a88664c5f8b_INCORRECT CLOCK-compressed.pdf
Reasoning - Syllogism Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66a885f8aa8d6_SYLLOGISM-compressed.pdf
Reasoning - Clock PDF @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/669f716d68e57_CLOCK-compressed (1).pdf
Reasoning - ALPHABET TEST @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6699f4977e434_ALPHABET TEST _240716_213444 (1)_compressed.pdf
Reasoning - DECISION MAKING PDF @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6694964a787e1_DECISION MAKING _240527_142436_compressed.pdf
Reasoning - MATHEMATICAL OPERATION PDF @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/669495db80325_MATHEMATICAL OPERATION _240608_090111_compressed.pdf
Reasoning - CODING-DECODING PDF @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66949579c3484_CODING-DECODING _240630_151121_compressed.pdf
Reasoning - WORLD ARRANGEMENTS LOGICAL SEQUENCE @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66949447f2378_WORLD ARRANGEMENTS LOGICAL SEQUENCE_240621_132858_compressed.pdf
Reasoning - Classification Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66753d7bda9f6_CLASSIFICATION-compressed.pdf
Reasoning - Anology Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66753cf70d2c8_ANOLOGY-compressed.pdf
Reasoning - Syllogism Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66753c8f92d12_SYLLOGISM-compressed.pdf
Reasoning - Comparison Test Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66629edd6305b_COMPARISON TEST (DONE).pdf
Reasoning - Number & Ranking Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66629e644d1c3_NUMBER, RANKING & COMPARISON (DONE).pdf
Reasoning - Missing Number & Matrix @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6659771802035_MISSING NUMBER & MATRIX (1)_compressed.pdf
Reasoning - Dice Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/665471ef409f1_DICE (1)_compressed.pdf
Reasoning - Cube and Cubiod Hand Written Notes @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6654716ff250e_CUBE_compressed.pdf
Reasoning - Reas | 15 July | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/687617898a6a8_Arun_Sir_Reas_08.00_AM_15July.pdf
Reasoning - Reas | 14 July | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6874bf21a9c95_Arun_Sir_Reas_08.00_AM_14Julycompressed.pdf
Reasoning - Reas | 11 July | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68709ac7a90dc_Arun_Sir_Reas_08.00_AM_11July.pdf
Reasoning - Reas | 10 July | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/686f8b691664e_Arun_Sir_Reas_08.00_AM_10July.pdf
Reasoning - Reas | 09 July | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/686e3763a8e42_Arun_Sir_Reas_08.00_AM_09July.pdf
Reasoning - Reas | 08 July | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/686cee27dda33_Arun_Sir_Reas_08.00_AM_08July.pdf
Reasoning - Reas | 07 June | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/686b8796456bd_Arun_Sir_Reas_08.00_AM_07Julycompressed.pdf
Reasoning - Reas | 03 June | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6867ac3a8989b_Arun_Sir_Reas_08.00_AM_03July_Done.pdf
Reasoning - Reas | 04 July | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6867982de2275_Arun_Sir_Reas_08.00_AM_4Julycompressed.pdf
Reasoning - Clock | 02 July | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6864befe91584_Arun_Sir_Reas_08.00_AM_02Julycompressed.pdf
Reasoning - Clock | 01 July | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68638165aba30_Arun_Sir_Reas_08.00_AM_01Julycompressed.pdf
Reasoning - Clock | 28 June | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6862221aed6c4_Arun_Sir_Reas_08.00_AM_30Junecompressed.pdf
Reasoning - Reas | 26 June | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/685d06d8bad55_Arun_Sir_Reas_08.00_AM_26Junecompressed.pdf
Reasoning - Reas | 25 June | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/685b987edbf98_Arun_Sir_Reas_08.00_AM_25June.pdf
Reasoning - Reas | 24 June | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/685a4a7f1a6da_Arun_Sir_Reas_08.00_AM_24June.pdf
Reasoning - Clock | 20 June | Class PNG @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6855001c4da50_Arun_Sir_Reas_08.00_AM_20June.pdf
Reasoning - Odd One Out Answer key @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/64b8ca08ac416_Odd One Out Student Copy answer key final.pdf
